efficiencySum	efficiencyAvg	efficiencyMax	effectiveSizeSum	effectiveSizeAvg	effectiveSizeMax	constraintSum	constraintAvg	constraintMax	hierarchySum	hierarchyAvg	hierarchyMax	developers	commits	updates	class
4,256049164	0,709341527	1	111,4315844	18,57193074	84,15408715	4,171319626	0,695219938	1	4,262945458	0,71049091	1	6	103	19	strong
4,387591131	0,626798733	1	148,6112487	21,23017839	84,15408715	4,656181495	0,665168785	1,016729813	4,509686652	0,64424095	1	7	128	23	strong
6,274549473	0,570413588	1	184,9156673	16,81051521	84,15408715	7,873748238	0,715795294	1	5,787522482	0,526138407	1	11	177	27	strong
1,885832496	0,942916248	1	85,15408715	42,57704358	84,15408715	1,353434686	0,676717343	1	1,660344311	0,830172156	1	2	13	0	strong
1,885832496	0,942916248	1	85,15408715	42,57704358	84,15408715	1,353434686	0,676717343	1	1,660344311	0,830172156	1	2	11	3	strong
5,073173721	0,724739103	1	157,1317522	22,44739317	84,15408715	5,158881163	0,736983023	1,016729813	5,51518721	0,787883887	1	7	95	25	strong
3,600124908	0,600020818	0,885832496	145,3882033	24,23136722	84,15408715	3,966244569	0,661040762	1,016729813	2,951045401	0,4918409	0,902435915	6	93	14	strong
3,548515241	0,709703048	1	152,0984896	30,41969791	84,15408715	3,566039101	0,71320782	1	3,848895246	0,769779049	1	5	94	8	strong
2,885832496	0,721458124	1	87,15408715	21,78852179	84,15408715	2,984956925	0,746239231	1	1,872937059	0,468234265	1	4	142	16	strong
2,885832496	0,721458124	1	87,15408715	21,78852179	84,15408715	2,984956925	0,746239231	1	1,872937059	0,468234265	1	4	182	20	strong
3,548515241	0,709703048	1	152,0984896	30,41969791	84,15408715	3,566039101	0,71320782	1	3,848895246	0,769779049	1	5	92	14	strong
4,3472879	0,86945758	1	151,5530976	30,31061953	84,15408715	3,157884435	0,631576887	1	3,887744419	0,777548884	1	5	124	23	strong
1,612306615	0,806153307	0,885832496	105,9483107	52,97415535	84,15408715	0,629801826	0,314900913	0,353434686	1,208343833	0,604171917	0,660344311	2	87	11	strong
7,070452	0,642768364	1	182,8530546	16,62300496	84,15408715	7,675332171	0,69775747	1	4,54626389	0,413296717	1	11	169	29	strong
1,885832496	0,942916248	1	85,15408715	42,57704358	84,15408715	1,353434686	0,676717343	1	1,660344311	0,830172156	1	2	18	4	strong
5,248554274	0,583172697	0,885832496	152,0989001	16,89987778	84,15408715	5,887417817	0,654157535	1,016729813	3,791108687	0,421234299	0,902435915	9	113	20	strong
7,805938937	0,709630812	1	157,8040508	14,3458228	84,15408715	8,390935241	0,762812295	1,016729813	6,059688163	0,550880742	1	11	163	30	strong
